# Sanskrit syllabaries

pu1-da-1	d a space d a aaX space d i space d i i space d u space d u u	Th A - Th A Aw - Th I - Th I I - Tt O - Tt O U
pu1-da-2	d i r fvs1 i space d i r fvs1 i i space d i l i space d i l i i	Th I R3 I - Th I R3 I I - Th I L I - Th I L I I
pu1-da-3	d e space d e i space d o space d o o	Tt A - Tt A I - Th O - Th O U

pu1-dha-1	dhX a space dhX a aaX space dhX i space dhX i i space dhX u space dhX u u	Tx A - Tx A Aw - Tx I - Tx I I - Ts O - Ts O U
pu1-dha-2	dhX i r fvs1 i space dhX i r fvs1 i i space dhX i l i space dhX i l i i	Tx I R3 I - Tx I R3 I I - Tx I L I - Tx I L I I
pu1-dha-3	dhX e space dhX e i space dhX o space dhX o o	Ts A - Ts A I - Tx O - Tx O U

pu1-na-1	n a space n a aaX space n i space n i i space n u space n u u	N A - N A Aw - N I - N I I - N Oh - N Oh U
pu1-na-2	n i r fvs1 i space n i r fvs1 i i space n i l i space n i l i i	N I R3 I - N I R3 I I - N I L I - N I L I I
pu1-na-3	n e space n e i space n o space n o o	N Ah - N Ah I - N O - N O U

pu1-pa-1	pX a space pX a aaX space pX i space pX i i space pX u space pX u u	Bg Aa - Bg A Aw - Bg I - Bg I I - Bg Oh - Bg Oh U
pu1-pa-2	pX i r fvs1 i space pX i r fvs1 i i space pX i l i space pX i l i i	Bg I R3 I - Bg I R3 I I - Bg I L I - Bg I L I I
pu1-pa-3	pX e space pX e i space pX o space pX o o	Bg At - Bg Ah I - Bg O - Bg O U

pu1-pha-1	p a space p a aaX space p i space p i i space p u space p u u	Pb Aa - Pb A Aw - Pb I - Pb I I - Pb Oh - Pb Oh U
pu1-pha-2	p i r fvs1 i space p i r fvs1 i i space p i l i space p i l i i	Pb I R3 I - Pb I R3 I I - Pb I L I - Pb I L I I
pu1-pha-3	p e space p e i space p o space p o o	Pb At - Pb Ah I - Pb O - Pb O U

pu1-ba-1	b a space b a aaX space b i space b i i space b u space b u u	B Aa - B A Aw - B I - B I I - B Oh - B Oh U
pu1-ba-2	b i r fvs1 i space b i r fvs1 i i space b i l i space b i l i i	B I R3 I - B I R3 I I - B I L I - B I L I I
pu1-ba-3	b e space b e i space b o space b o o	B At - B Ah I - B O - B O U

pu1-bha-1	bhX a space bhX a aaX space bhX i space bhX i i space bhX u space bhX u u	Bc Aa - Bc A Aw - Bc I - Bc I I - Bc Oh - Bc Oh U
pu1-bha-2	bhX i r fvs1 i space bhX i r fvs1 i i space bhX i l i space bhX i l i i	Bc I R3 I - Bc I R3 I I - Bc I L I - Bc I L I I
pu1-bha-3	bhX e space bhX e i space bhX o space bhX o o	Bc At - Bc Ah I - Bc O - Bc O U

pu1-ma-1	m a space m a aaX space m i space m i i space m u space m u u	M A - M A Aw - M I - M I I - M Oh - M Oh U
pu1-ma-2	m i r fvs1 i space m i r fvs1 i i space m i l i space m i l i i	M I R3 I - M I R3 I I - M I L I - M I L I I
pu1-ma-3	m e space m e i space m o space m o o	M Ah - M Ah I - M O - M O U

pu1-ya-1	y a space y a aaX space y i space y i i space y u space y u u	Y A - Y A Aw - Y I - Y I I - Y Oh - Y Oh U
pu1-ya-2	y i r fvs1 i space y i r fvs1 i i space y i l i space y i l i i	Y I R3 I - Y I R3 I I - Y I L I - Y I L I I
pu1-ya-3	y e space y e i space y o space y o o	Y Ah - Y Ah I - Y O - Y O U

pu1-ra-1	r a space r a aaX space r i space r i i space r u space r u u	R A - R A Aw - R I - R I I - R Oh - R Oh U
pu1-ra-2	r i r fvs1 i space r i r fvs1 i i space r i l i space r i l i i	R I R3 I - R I R3 I I - R I L I - R I L I I
pu1-ra-3	r e space r e i space r o space r o o	R Ah - R Ah I - R O - R O U

pu1-la-1	l a space l a aaX space l i space l i i space l u space l u u	L A - L A Aw - L I - L I I - L Oh - L Oh U
pu1-la-2	l i r fvs1 i space l i r fvs1 i i space l i l i space l i l i i	L I R3 I - L I R3 I I - L I L I - L I L I I
pu1-la-3	l e space l e i space l o space l o o	L Ah - L Ah I - L O - L O U

pu1-va-1	w a space w a aaX space w i space w i i space w u space w u u	W A - W A Aw - W I - W I I - W Oh - W Oh U
pu1-va-2	w i r fvs1 i space w i r fvs1 i i space w i l i space w i l i i	W I R3 I - W I R3 I I - W I L I - W I L I I
pu1-va-3	w e space w e i space w o space w o o	W Ah - W Ah I - W O - W O U

pu1-śa-1	sh a space sh a aaX space sh i space sh i i space sh u space sh u u	Sp A - Sp A Aw - Sp I - Sp I I - Sp Oh - Sp Oh U
pu1-śa-2	sh i r fvs1 i space sh i r fvs1 i i space sh i l i space sh i l i i	Sp I R3 I - Sp I R3 I I - Sp I L I - Sp I L I I
pu1-śa-3	sh e space sh e i space sh o space sh o o	Sp Ah - Sp Ah I - Sp O - Sp O U

pu1-ṣa-1	shX a space shX a aaX space shX i space shX i i space shX u space shX u u	Sx2 A - Sx2 A Aw - Sx2 I - Sx2 I I - Sx2 Oh - Sx2 Oh U
pu1-ṣa-2	shX i r fvs1 i space shX i r fvs1 i i space shX i l i space shX i l i i	Sx2 I R3 I - Sx2 I R3 I I - Sx2 I L I - Sx2 I L I I
pu1-ṣa-3	shX e space shX e i space shX o space shX o o	Sx2 Ah - Sx2 Ah I - Sx2 O - Sx2 O U

pu1-sa-1	s a space s a aaX space s i space s i i space s u space s u u	S A - S A Aw - S I - S I I - S Oh - S Oh U
pu1-sa-2	s i r fvs1 i space s i r fvs1 i i space s i l i space s i l i i	S I R3 I - S I R3 I I - S I L I - S I L I I
pu1-sa-3	s e space s e i space s o space s o o	S Ah - S Ah I - S O - S O U

pu1-ha-1	h a space h a aaX space h i space h i i space h ue space h ue u	Hc A - Hc A Aw - Gc I - Gc I I - Hc Ue - Hc O I U
pu1-ha-2	h i r fvs1 i space h i r fvs1 i i space h i l i space h i l i i	Gc I R3 I - Gc I R3 I I - Gc I L I - Gc I L I I
pu1-ha-3	h e space h e i space h o space h o o	Gc Aa - Gc A I - Hc O - Hc O U

pu1-kṣa-1	gh shX a space gh shX a aaX space gh shX i space gh shX i i space gh shX u fvs2 space gh shX u u	Kh Sx2 A - Kh Sx2 A Aw - Kh Sx2 I - Kh Sx2 I I - Kh Sx2 Oh - Kh Sx2 Oh U
pu1-kṣa-2	gh shX i r fvs1 i space gh shX i r fvs1 i i space gh shX i l i space gh shX i l i i	Kh Sx2 I R3 I - Kh Sx2 I R3 I I - Kh Sx2 I L I - Kh Sx2 I L I I
pu1-kṣa-3	gh shX e space gh shX e i space gh shX o fvs1 space gh shX o o	Kh Sx2 Ah - Kh Sx2 Ah I - Kh Sx2 O - Kh Sx2 O U

# bowed class: gh, kh, pX, p, b, bhX
# halfbowed class: g, ghX, ngX, h
# nonbowed class: cX, c, z, jhX, trX, cr, zr, drhX, nrX, tX, t, d, dhX, n, m, y, r, l, w, sh, shX, s
# other: a, n i y, gh shX

pu2-bowed	kh y a space kh r a space kh l a space kh o w a	K2 Y A - K2 R A - K2 L A - K2 O W A
pu2-halfbowed	ghX y a space ghX r a space ghX l a space ghX o w a	Hy Y A - Hy R A - Hy L A - Hy O W A
pu2-nonbowed	cX y a space cX r a space cX l a space cX o w a	Ct Y A - Ct R A - Ct L A - Ct O W A
pu2-ña	n i y a space n i y r a space n i y l a space n i o w a	N I Y A - N I Y R A - N I Y L A - N I O W A

pu3-bowed	gh gh a space kh kh a space pX pX a space p p a	Kh Kh Aa - K2 K2 Aa - Bg Bg Aa - Pb Pb Aa
pu3-halfbowed	g g a space ghX ghX a space ngX ngX a space h h a	Hh Hh A - Hy Hy A - Nb Nb A - Hc Hc A
pu3-nonbowed	cX cX a space c c a space z z a space jhX jhX a	Ct Ct A - Cs Cs A - Zs Zs A - Zt Zt A
pu3-other	n i y n i y a space gh shX gh shX a	N I Y N I Y A - Kh Sx2 Kh Sx2 A

pu4-1	ngX gh a space ngX kh a space ngX g a space ngX ghX a	Nb Kh Aa - Nb K2 Aa - Nb Hh A - Nb Hy A
pu4-2	n i y cX a space n i y c a space n i y z a space n i y jhX a	N I Y Ct A - N I Y Cs A - N I Y Zs A - N I Y Zt A
pu4-3	nrX trX a space nrX cr a space nrX zr a space nrX drhX a	Wn Jt A - Wn Cc A - Wn Jc A - Wn Jh A
pu4-4	n tX a space n t a space n d a space n dhX a	N Dr A - N D A - N Dh A - N Dx A
pu4-5	m pX a space m p a space m b a space m bhX a	M Bg Aa - M Pb Aa - M B Aa - M Bc Aa

pu5-bowed	l gh a space sh gh a space shX gh a space s gh a	L Kh Aa - Sp Kh Aa - Sx2 Kh Aa - S Kh Aa
pu5-halfbowed	l g a space sh g a space shX g a space s g a	L Hh A - Sp Hh A - Sx2 Hh A - S Hh A
